Date,Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons
2018-03-21,0,1,0.0,1.0,0.0,0.0,9,614,2.5,40,1.9,2000,0.41,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,10,374,3.6,37,1.3,2000,0.83,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,11,339,4.8,35,2.1,2000,1.38,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,12,333,4.8,51,2.2,1715,1.12,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,13,196,4.0,64,2.0,1834,0.75,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,14,117,1.9,89,1.5,102,0.41,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,15,184,2.2,85,1.3,2000,0.41,0.5,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,16,241,2.4,79,1.9,1995,0.37,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,17,319,2.5,78,2.0,2000,0.25,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,18,615,2.0,77,1.3,2000,0.07,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,19,402,2.0,81,0.7,2000,0.0,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,20,120,1.7,85,1.3,396,0.0,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,21,231,1.2,92,0.7,1474,0.0,0.5,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,22,320,1.2,87,0.9,1802,0.0,0.0,0.0,Spring
2018-03-21,0,1,0.0,1.0,0.0,0.0,23,226,1.5,86,1.2,1495,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,0,243,1.6,86,1.7,1141,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,1,247,1.6,85,2.0,952,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,2,173,1.5,86,2.5,782,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,3,107,1.3,87,1.7,822,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,4,75,1.3,87,2.2,937,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,5,81,1.1,88,0.9,927,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,6,212,0.8,88,1.0,900,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,7,600,0.6,85,1.5,1321,0.01,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,8,1174,1.1,79,1.7,1480,0.36,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,9,653,2.5,67,1.3,1472,1.11,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,10,446,4.9,56,1.9,1480,1.76,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,11,565,6.9,46,2.1,1541,2.33,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,12,668,8.3,36,2.5,1665,2.7,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,13,648,9.9,29,3.2,1641,2.91,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,14,674,11.4,30,3.1,1672,2.82,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,15,758,10.7,34,4.5,1850,2.51,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,16,752,10.3,34,3.8,1850,1.93,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,17,999,9.6,38,3.2,1606,1.35,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,18,1495,7.9,46,3.1,1057,0.58,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,19,923,6.2,54,1.8,883,0.08,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,20,739,5.1,56,2.0,899,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,21,726,4.5,62,2.0,826,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,22,621,3.9,66,2.7,990,0.0,0.0,0.0,Spring
2018-03-22,0,1,0.0,1.0,0.0,0.0,23,428,3.4,69,1.1,895,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,0,335,2.9,72,1.3,903,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,1,283,2.5,75,1.5,786,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,2,216,2.2,80,1.4,615,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,3,128,1.9,81,1.1,525,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,4,92,2.0,80,0.8,474,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,5,95,2.2,79,0.8,553,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,6,243,2.3,80,0.7,546,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,7,661,2.5,79,1.4,536,0.01,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,8,1216,2.6,77,1.3,567,0.21,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,9,664,3.3,72,1.4,618,0.61,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,10,461,5.4,64,1.6,637,1.7,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,11,584,7.1,50,1.7,799,2.24,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,12,690,9.3,37,2.3,940,2.72,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,13,682,10.9,36,2.1,1073,2.87,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,14,758,12.4,33,2.9,811,2.71,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,15,849,12.1,30,3.0,1120,2.41,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,16,901,12.2,24,2.8,1655,1.98,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,17,1108,11.2,27,3.5,1585,1.19,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,18,1611,9.7,36,3.6,948,0.37,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,19,932,8.3,48,3.0,779,0.06,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,20,724,6.7,48,2.6,774,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,21,676,5.8,60,2.2,650,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,22,638,5.3,63,1.8,591,0.0,0.0,0.0,Spring
2018-03-23,0,1,0.0,1.0,0.0,0.0,23,422,5.0,42,1.7,717,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,0,403,4.7,46,1.7,746,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,1,360,4.7,51,1.1,728,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,2,305,5.0,50,1.7,669,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,3,197,5.0,51,0.8,659,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,4,122,5.1,54,1.2,550,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,5,82,4.7,54,1.3,543,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,6,113,4.2,50,0.6,633,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,7,198,4.0,54,0.9,587,0.01,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,8,424,4.5,49,0.4,580,0.19,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,9,456,6.5,40,2.5,588,0.69,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,10,494,7.2,43,1.5,559,0.42,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,11,589,9.0,56,2.0,399,1.11,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,12,806,10.6,52,3.1,390,2.27,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,13,880,12.4,50,2.5,379,2.48,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,14,855,12.7,55,3.4,378,2.42,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,15,1025,12.4,58,4.1,404,2.26,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,16,947,12.3,61,3.4,359,1.82,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,17,916,11.1,66,4.2,367,1.18,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,18,736,9.0,76,3.0,288,0.45,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,19,521,7.7,80,2.8,234,0.05,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,20,513,7.1,83,3.3,203,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,21,487,6.7,84,2.8,193,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,22,460,6.5,85,2.3,167,0.0,0.0,0.0,Spring
2018-03-24,0,1,0.0,1.0,0.0,0.0,23,354,6.4,85,2.3,155,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,0,372,6.4,84,1.4,171,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,1,267,6.4,82,1.2,186,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,2,195,6.0,82,1.3,198,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,3,139,5.5,83,0.9,186,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,4,90,5.3,82,1.0,200,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,5,60,5.0,83,0.7,200,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,6,71,4.6,84,0.7,193,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,7,137,4.7,82,1.3,198,0.02,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,8,225,5.0,79,1.1,203,0.23,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,9,331,6.3,73,1.3,218,0.79,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,10,359,8.4,65,1.8,229,1.67,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,11,466,10.7,56,2.0,261,2.27,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,12,626,12.7,45,1.3,321,2.63,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,13,784,14.6,38,1.9,315,2.75,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,14,882,16.1,37,2.4,315,2.62,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,15,960,16.7,38,3.1,265,2.27,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,16,1031,16.5,39,3.1,366,1.91,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,17,911,15.8,40,2.3,481,1.28,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,18,768,14.4,44,2.7,596,0.6,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,19,571,12.6,59,2.5,384,0.08,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,20,502,10.7,70,2.8,236,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,21,456,9.8,74,2.2,219,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,22,424,8.8,79,2.0,203,0.0,0.0,0.0,Spring
2018-03-25,0,1,0.0,1.0,0.0,0.0,23,336,8.0,82,1.3,196,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,0,244,7.1,84,2.3,185,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,1,185,6.3,87,1.8,153,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,2,93,5.4,95,1.5,89,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,3,62,5.5,96,1.6,72,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,4,65,5.5,96,2.0,53,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,5,98,5.4,97,1.5,38,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,6,227,5.7,97,0.5,80,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,7,581,6.0,96,0.6,94,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,8,983,6.4,90,1.4,117,0.13,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,9,540,7.6,82,0.7,147,0.55,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,10,415,10.0,70,1.0,187,1.57,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,11,422,12.6,60,2.4,281,2.23,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,12,492,14.6,53,2.5,348,2.65,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,13,504,16.0,47,2.5,459,2.8,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,14,575,17.4,39,2.9,520,2.7,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,15,604,17.6,33,3.6,985,2.44,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,16,819,17.7,33,3.4,897,1.96,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,17,925,17.1,31,3.3,1075,1.33,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,18,1477,16.0,33,2.9,1138,0.6,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,19,1031,14.3,37,3.1,1247,0.1,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,20,835,12.9,42,2.8,1047,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,21,798,11.6,54,1.5,693,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,22,662,10.7,58,1.4,600,0.0,0.0,0.0,Spring
2018-03-26,0,1,0.0,1.0,0.0,0.0,23,447,9.8,62,0.6,535,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,0,380,9.0,68,1.1,426,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,1,278,8.7,70,0.9,398,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,2,163,8.3,70,0.8,394,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,3,127,8.1,71,0.9,378,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,4,95,7.8,70,0.3,395,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,5,110,8.0,63,0.8,439,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,6,231,8.1,66,0.6,415,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,7,705,8.5,67,0.7,475,0.02,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,8,1201,9.3,62,0.6,519,0.25,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,9,699,11.6,51,0.8,498,0.84,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,10,462,13.9,40,0.8,586,1.6,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,11,560,15.8,40,1.9,647,1.95,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,12,586,16.7,47,2.4,620,1.76,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,13,563,18.6,46,2.1,642,2.54,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,14,618,19.4,45,2.0,624,2.05,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,15,636,19.9,45,2.7,676,1.79,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,16,774,19.5,50,3.4,613,1.6,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,17,960,18.4,54,3.2,605,1.05,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,18,1521,16.8,60,3.1,580,0.46,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,19,1020,15.0,67,2.6,452,0.07,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,20,864,13.9,72,2.4,385,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,21,866,13.4,73,1.5,325,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,22,764,12.9,75,1.3,326,0.0,0.0,0.0,Spring
2018-03-27,0,1,0.0,1.0,0.0,0.0,23,527,12.4,74,1.5,356,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,0,400,12.0,76,0.8,346,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,1,337,11.6,74,1.2,374,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,2,225,11.5,75,1.9,399,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,3,150,10.9,79,0.8,383,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,4,104,10.6,77,0.9,422,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,5,107,10.2,80,0.8,366,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,6,258,9.6,84,0.7,301,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,7,741,9.6,82,1.1,284,0.04,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,8,1353,10.3,77,0.7,341,0.37,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,9,723,12.4,66,1.0,546,0.91,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,10,494,14.7,62,2.9,684,1.59,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,11,588,15.6,60,3.7,817,1.44,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,12,629,16.5,57,3.8,881,1.55,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,13,723,17.5,54,3.1,1065,1.63,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,14,698,18.6,46,4.4,1664,2.14,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,15,785,18.2,45,4.1,1908,1.86,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,16,943,18.3,43,4.3,1931,1.3,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,17,1221,17.6,45,4.2,1947,0.7,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,18,1839,17.0,53,3.1,1855,0.35,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,19,1288,16.0,60,2.8,1436,0.06,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,20,1133,15.2,65,2.2,988,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,21,1035,14.2,70,0.8,723,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,22,907,13.6,73,2.0,644,0.0,0.0,0.0,Spring
2018-03-28,0,1,0.0,1.0,0.0,0.0,23,614,13.5,74,1.2,603,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,0,466,13.4,77,1.5,537,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,1,390,13.0,81,1.9,484,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,2,254,12.9,83,1.6,369,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,3,170,12.7,80,0.4,384,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,4,109,12.8,81,0.2,418,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,5,106,12.7,83,0.8,392,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,6,274,12.6,83,0.5,332,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,7,781,12.8,82,0.6,370,0.01,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,8,1281,13.3,80,1.2,369,0.14,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,9,757,13.5,79,1.9,382,0.2,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,10,482,15.0,69,1.5,552,1.02,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,11,583,16.1,63,1.2,555,1.08,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,12,714,18.2,55,2.3,594,2.24,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,13,716,19.5,48,1.9,596,2.32,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,14,711,20.2,47,2.4,541,2.3,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,15,781,20.8,42,3.1,576,2.1,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,16,957,20.7,38,2.2,741,1.63,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,17,1194,20.3,48,2.8,635,1.14,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,18,1776,19.1,47,2.4,942,0.57,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,19,1260,17.5,61,2.2,758,0.11,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,20,1079,15.6,64,2.7,686,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,21,1046,14.4,66,1.7,677,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,22,949,13.3,71,2.1,581,0.0,0.0,0.0,Spring
2018-03-29,0,1,0.0,1.0,0.0,0.0,23,614,12.7,75,1.6,475,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,0,490,11.8,78,0.6,438,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,1,401,11.4,77,0.7,466,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,2,261,10.8,72,0.4,639,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,3,184,10.3,68,0.7,887,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,4,115,9.9,67,1.1,820,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,5,117,10.4,62,1.8,911,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,6,284,10.3,70,1.2,555,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,7,747,10.5,70,1.1,483,0.04,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,8,1406,11.5,60,1.6,550,0.42,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,9,772,13.7,46,1.3,972,1.08,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,10,583,16.0,29,1.4,1708,1.79,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,11,739,17.8,26,2.6,1822,2.37,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,12,939,19.1,26,1.6,1704,2.73,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,13,860,20.3,27,1.4,1464,2.87,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,14,965,21.0,28,2.8,1191,2.75,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,15,1068,21.8,28,2.3,1162,2.4,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,16,1156,20.7,36,3.6,811,1.82,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,17,1460,19.4,45,2.9,778,1.13,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,18,1935,17.4,57,3.1,657,0.52,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,19,1268,15.2,60,3.2,1081,0.09,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,20,1045,14.3,63,2.6,936,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,21,948,13.7,73,1.8,658,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,22,880,12.7,76,1.5,521,0.0,0.0,0.0,Spring
2018-03-30,0,1,0.0,1.0,0.0,0.0,23,678,12.1,77,1.4,540,0.0,0.0,0.0,Spring
2018-03-31,0,1,0.0,1.0,0.0,0.0,0,537,11.7,77,1.3,588,0.0,0.0,0.0,Spring
2018-03-31,0,1,0.0,1.0,0.0,0.0,1,502,11.5,77,2.0,593,0.0,0.0,0.0,Spring
